SEASON,HOME_TEAM_GOAL,AWAY_TEAM_GOAL,LEAGUE_NAME,MATCH_API_ID
2010/2011,3,0,Germany 1. Bundesliga,857171
2010/2011,0,0,Germany 1. Bundesliga,857172
2010/2011,0,1,Germany 1. Bundesliga,857174
2010/2011,1,1,Germany 1. Bundesliga,857175
2010/2011,3,2,Germany 1. Bundesliga,857178
2010/2011,2,3,Germany 1. Bundesliga,857179
2010/2011,3,2,Germany 1. Bundesliga,857180
2010/2011,0,0,Germany 1. Bundesliga,857182
2010/2011,1,0,Germany 1. Bundesliga,857186
2010/2011,1,0,Germany 1. Bundesliga,857189
2010/2011,4,0,Germany 1. Bundesliga,857194
2010/2011,1,0,Germany 1. Bundesliga,857196
2010/2011,1,1,Germany 1. Bundesliga,857198
2010/2011,1,4,Germany 1. Bundesliga,857199
2010/2011,0,1,Germany 1. Bundesliga,857201
2010/2011,0,3,Germany 1. Bundesliga,857202
2010/2011,4,2,Germany 1. Bundesliga,857204
2010/2011,1,1,Germany 1. Bundesliga,857206
2010/2011,3,1,Germany 1. Bundesliga,857207
2010/2011,4,2,Germany 1. Bundesliga,857208
2010/2011,2,0,Germany 1. Bundesliga,857209
2010/2011,4,0,Germany 1. Bundesliga,857211
2010/2011,1,3,Germany 1. Bundesliga,857212
2010/2011,1,1,Germany 1. Bundesliga,857214
2010/2011,2,1,Germany 1. Bundesliga,857216
2010/2011,2,1,Germany 1. Bundesliga,857218
2010/2011,3,0,Germany 1. Bundesliga,857219
2010/2011,3,0,Germany 1. Bundesliga,857220
2010/2011,1,3,Germany 1. Bundesliga,857224
2010/2011,1,1,Germany 1. Bundesliga,857226
2010/2011,2,2,Germany 1. Bundesliga,857228
2010/2011,2,1,Germany 1. Bundesliga,857231
2010/2011,0,2,Germany 1. Bundesliga,857233
2010/2011,1,2,Germany 1. Bundesliga,857236
2010/2011,1,0,Germany 1. Bundesliga,857238
2010/2011,1,1,Germany 1. Bundesliga,857240
2010/2011,0,1,Germany 1. Bundesliga,857241
2010/2011,3,0,Germany 1. Bundesliga,857243
2010/2011,1,0,Germany 1. Bundesliga,857245
2010/2011,1,0,Germany 1. Bundesliga,857246
2010/2011,2,4,Germany 1. Bundesliga,857247
2010/2011,0,0,Germany 1. Bundesliga,857248
2010/2011,2,0,Germany 1. Bundesliga,857252
2010/2011,1,3,Germany 1. Bundesliga,857254
2010/2011,3,1,Germany 1. Bundesliga,857256
2010/2011,5,0,Germany 1. Bundesliga,857258
2010/2011,6,0,Germany 1. Bundesliga,857262
2010/2011,2,1,Germany 1. Bundesliga,857263
2010/2011,1,1,Germany 1. Bundesliga,857265
2010/2011,1,2,Germany 1. Bundesliga,857266
2010/2011,0,1,Germany 1. Bundesliga,857269
2010/2011,1,0,Germany 1. Bundesliga,857272
2010/2011,4,0,Germany 1. Bundesliga,857273
2010/2011,2,1,Germany 1. Bundesliga,857275
2010/2011,1,2,Germany 1. Bundesliga,857276
2010/2011,2,0,Germany 1. Bundesliga,857280
2010/2011,1,1,Germany 1. Bundesliga,857281
2010/2011,1,1,Germany 1. Bundesliga,857282
2010/2011,6,2,Germany 1. Bundesliga,857283
2010/2011,2,1,Germany 1. Bundesliga,857284
2010/2011,0,1,Germany 1. Bundesliga,857285
2010/2011,1,2,Germany 1. Bundesliga,857286
2010/2011,2,0,Germany 1. Bundesliga,857287
2010/2011,1,3,Germany 1. Bundesliga,857290
2010/2011,1,0,Germany 1. Bundesliga,857295
2010/2011,1,1,Germany 1. Bundesliga,857296
2010/2011,4,1,Germany 1. Bundesliga,857297
2010/2011,1,1,Germany 1. Bundesliga,857298
2010/2011,1,1,Germany 1. Bundesliga,857301
2010/2011,0,0,Germany 1. Bundesliga,857303
2010/2011,1,0,Germany 1. Bundesliga,857304
2010/2011,0,1,Germany 1. Bundesliga,857305
2010/2011,0,2,Germany 1. Bundesliga,857306
2010/2011,1,0,Germany 1. Bundesliga,857307
2010/2011,2,1,Germany 1. Bundesliga,857308
2010/2011,2,4,Germany 1. Bundesliga,857344
2010/2011,1,1,Germany 1. Bundesliga,857345
2010/2011,1,1,Germany 1. Bundesliga,857347
2010/2011,5,1,Germany 1. Bundesliga,857348
2010/2011,3,2,Germany 1. Bundesliga,857349
2010/2011,2,0,Germany 1. Bundesliga,857350
2010/2011,1,1,Germany 1. Bundesliga,857351
2010/2011,0,0,Germany 1. Bundesliga,856892
2010/2011,2,0,Germany 1. Bundesliga,856893
2010/2011,1,1,Germany 1. Bundesliga,856894
2010/2011,2,1,Germany 1. Bundesliga,856895
2010/2011,2,0,Germany 1. Bundesliga,856896
2010/2011,0,4,Germany 1. Bundesliga,856897
2010/2011,1,0,Germany 1. Bundesliga,856898
2010/2011,2,1,Germany 1. Bundesliga,856899
2010/2011,2,2,Germany 1. Bundesliga,856900
2010/2011,5,1,Germany 1. Bundesliga,857352
2010/2011,1,1,Germany 1. Bundesliga,857353
2010/2011,3,0,Germany 1. Bundesliga,857354
2010/2011,0,0,Germany 1. Bundesliga,857357
2010/2011,2,2,Germany 1. Bundesliga,857359
2010/2011,1,0,Germany 1. Bundesliga,857362
2010/2011,1,0,Germany 1. Bundesliga,857363
2010/2011,1,3,Germany 1. Bundesliga,857366
2010/2011,0,2,Germany 1. Bundesliga,857367
2010/2011,0,1,Germany 1. Bundesliga,857369
2010/2011,2,1,Germany 1. Bundesliga,857371
2010/2011,3,0,Germany 1. Bundesliga,857372
2010/2011,4,1,Germany 1. Bundesliga,857373
2010/2011,1,1,Germany 1. Bundesliga,857374
2010/2011,1,0,Germany 1. Bundesliga,857375
2010/2011,1,3,Germany 1. Bundesliga,857376
2010/2011,0,0,Germany 1. Bundesliga,857377
2010/2011,1,3,Germany 1. Bundesliga,857378
2010/2011,4,1,Germany 1. Bundesliga,857379
2010/2011,0,1,Germany 1. Bundesliga,857380
2010/2011,2,0,Germany 1. Bundesliga,857381
2010/2011,0,2,Germany 1. Bundesliga,857382
2010/2011,3,0,Germany 1. Bundesliga,857383
2010/2011,1,2,Germany 1. Bundesliga,857384
2010/2011,2,0,Germany 1. Bundesliga,857385
2010/2011,0,1,Germany 1. Bundesliga,857386
2010/2011,2,0,Germany 1. Bundesliga,857388
2010/2011,1,3,Germany 1. Bundesliga,857392
2010/2011,2,0,Germany 1. Bundesliga,857393
2010/2011,1,1,Germany 1. Bundesliga,857395
2010/2011,2,1,Germany 1. Bundesliga,857397
2010/2011,1,2,Germany 1. Bundesliga,857398
2010/2011,0,2,Germany 1. Bundesliga,857401
2010/2011,2,0,Germany 1. Bundesliga,857403
2010/2011,1,2,Germany 1. Bundesliga,857404
2010/2011,1,8,Germany 1. Bundesliga,857405
2010/2011,2,1,Germany 1. Bundesliga,857406
2010/2011,1,3,Germany 1. Bundesliga,857407
2010/2011,3,1,Germany 1. Bundesliga,857408
2010/2011,3,1,Germany 1. Bundesliga,857409
2010/2011,1,1,Germany 1. Bundesliga,857410
2010/2011,2,1,Germany 1. Bundesliga,857411
2010/2011,2,1,Germany 1. Bundesliga,857413
2010/2011,0,1,Germany 1. Bundesliga,857415
2010/2011,3,2,Germany 1. Bundesliga,857417
2010/2011,0,0,Germany 1. Bundesliga,856901
2010/2011,1,3,Germany 1. Bundesliga,856902
2010/2011,0,2,Germany 1. Bundesliga,856903
2010/2011,0,0,Germany 1. Bundesliga,856904
2010/2011,7,0,Germany 1. Bundesliga,856905
2010/2011,2,0,Germany 1. Bundesliga,856906
2010/2011,0,1,Germany 1. Bundesliga,856907
2010/2011,2,2,Germany 1. Bundesliga,856908
2010/2011,1,1,Germany 1. Bundesliga,856909
2010/2011,2,1,Germany 1. Bundesliga,856910
2010/2011,5,0,Germany 1. Bundesliga,856911
2010/2011,1,3,Germany 1. Bundesliga,856912
2010/2011,2,0,Germany 1. Bundesliga,856913
2010/2011,1,2,Germany 1. Bundesliga,856914
2010/2011,1,2,Germany 1. Bundesliga,856915
2010/2011,1,2,Germany 1. Bundesliga,856916
2010/2011,4,1,Germany 1. Bundesliga,856917
2010/2011,2,1,Germany 1. Bundesliga,856918
2010/2011,1,2,Germany 1. Bundesliga,856919
2010/2011,2,2,Germany 1. Bundesliga,856920
2010/2011,3,2,Germany 1. Bundesliga,856921
2010/2011,1,4,Germany 1. Bundesliga,856922
2010/2011,2,1,Germany 1. Bundesliga,856923
2010/2011,2,0,Germany 1. Bundesliga,856924
2010/2011,1,1,Germany 1. Bundesliga,856925
2010/2011,0,1,Germany 1. Bundesliga,856926
2010/2011,1,3,Germany 1. Bundesliga,856927
2010/2011,2,2,Germany 1. Bundesliga,856928
2010/2011,2,0,Germany 1. Bundesliga,856929
2010/2011,1,2,Germany 1. Bundesliga,856930
2010/2011,2,1,Germany 1. Bundesliga,856931
2010/2011,4,2,Germany 1. Bundesliga,856932
2010/2011,1,1,Germany 1. Bundesliga,856933
2010/2011,3,2,Germany 1. Bundesliga,856934
2010/2011,0,1,Germany 1. Bundesliga,856935
2010/2011,2,1,Germany 1. Bundesliga,856936
2010/2011,3,0,Germany 1. Bundesliga,856937
2010/2011,2,2,Germany 1. Bundesliga,856938
2010/2011,2,1,Germany 1. Bundesliga,856939
2010/2011,2,3,Germany 1. Bundesliga,856940
2010/2011,0,1,Germany 1. Bundesliga,856941
2010/2011,3,2,Germany 1. Bundesliga,856942
2010/2011,1,2,Germany 1. Bundesliga,856943
2010/2011,0,3,Germany 1. Bundesliga,856944
2010/2011,3,2,Germany 1. Bundesliga,856945
2010/2011,0,1,Germany 1. Bundesliga,856946
2010/2011,1,1,Germany 1. Bundesliga,856947
2010/2011,2,0,Germany 1. Bundesliga,856948
2010/2011,0,0,Germany 1. Bundesliga,856949
2010/2011,0,0,Germany 1. Bundesliga,856950
2010/2011,1,4,Germany 1. Bundesliga,856951
2010/2011,2,1,Germany 1. Bundesliga,856952
2010/2011,2,1,Germany 1. Bundesliga,856953
2010/2011,2,1,Germany 1. Bundesliga,856954
2011/2012,3,1,Germany 1. Bundesliga,1029757
2011/2012,2,0,Germany 1. Bundesliga,1029758
2011/2012,2,1,Germany 1. Bundesliga,1029759
2011/2012,2,0,Germany 1. Bundesliga,1029760
2011/2012,3,0,Germany 1. Bundesliga,1029761
2011/2012,0,3,Germany 1. Bundesliga,1029762
2011/2012,2,2,Germany 1. Bundesliga,1029763
2011/2012,0,1,Germany 1. Bundesliga,1029764
2011/2012,0,1,Germany 1. Bundesliga,1029765
2011/2012,5,0,Germany 1. Bundesliga,1029968
2011/2012,0,1,Germany 1. Bundesliga,1029969
2011/2012,1,1,Germany 1. Bundesliga,1029971
2011/2012,2,1,Germany 1. Bundesliga,1029974
2011/2012,2,2,Germany 1. Bundesliga,1029976
2011/2012,1,0,Germany 1. Bundesliga,1029980
2011/2012,1,0,Germany 1. Bundesliga,1029982
2011/2012,1,1,Germany 1. Bundesliga,1029984
2011/2012,0,0,Germany 1. Bundesliga,1029987
2011/2012,4,0,Germany 1. Bundesliga,1029990
2011/2012,3,1,Germany 1. Bundesliga,1029992
2011/2012,1,1,Germany 1. Bundesliga,1029995
2011/2012,1,3,Germany 1. Bundesliga,1029997
2011/2012,0,1,Germany 1. Bundesliga,1030000
2011/2012,1,1,Germany 1. Bundesliga,1030004
2011/2012,3,0,Germany 1. Bundesliga,1030008
2011/2012,2,3,Germany 1. Bundesliga,1030011
2011/2012,2,1,Germany 1. Bundesliga,1030013
2011/2012,5,1,Germany 1. Bundesliga,1030020
2011/2012,3,2,Germany 1. Bundesliga,1030022
2011/2012,2,2,Germany 1. Bundesliga,1030023
2011/2012,2,2,Germany 1. Bundesliga,1030026
2011/2012,3,1,Germany 1. Bundesliga,1030032
2011/2012,1,2,Germany 1. Bundesliga,1030034
2011/2012,1,1,Germany 1. Bundesliga,1030038
2011/2012,1,2,Germany 1. Bundesliga,1030041
2011/2012,1,2,Germany 1. Bundesliga,1030042
2011/2012,0,1,Germany 1. Bundesliga,1030048
2011/2012,4,0,Germany 1. Bundesliga,1030049
2011/2012,2,0,Germany 1. Bundesliga,1030051
2011/2012,2,2,Germany 1. Bundesliga,1030053
2011/2012,0,2,Germany 1. Bundesliga,1030056
2011/2012,2,1,Germany 1. Bundesliga,1030058
2011/2012,1,1,Germany 1. Bundesliga,1030061
2011/2012,4,1,Germany 1. Bundesliga,1030063
2011/2012,5,0,Germany 1. Bundesliga,1030064
2011/2012,2,0,Germany 1. Bundesliga,1030068
2011/2012,2,0,Germany 1. Bundesliga,1030070
2011/2012,1,1,Germany 1. Bundesliga,1030073
2011/2012,3,2,Germany 1. Bundesliga,1030075
2011/2012,1,0,Germany 1. Bundesliga,1030078
2011/2012,1,1,Germany 1. Bundesliga,1030080
2011/2012,0,3,Germany 1. Bundesliga,1030082
2011/2012,2,0,Germany 1. Bundesliga,1030084
2011/2012,3,3,Germany 1. Bundesliga,1030088
2011/2012,2,0,Germany 1. Bundesliga,1030095
2011/2012,4,1,Germany 1. Bundesliga,1030097
2011/2012,3,1,Germany 1. Bundesliga,1030100
2011/2012,2,0,Germany 1. Bundesliga,1030102
2011/2012,1,1,Germany 1. Bundesliga,1030105
2011/2012,1,1,Germany 1. Bundesliga,1030107
2011/2012,2,2,Germany 1. Bundesliga,1030109
2011/2012,2,2,Germany 1. Bundesliga,1030112
2011/2012,1,1,Germany 1. Bundesliga,1030115
2011/2012,1,1,Germany 1. Bundesliga,1030118
2011/2012,4,1,Germany 1. Bundesliga,1030119
2011/2012,0,0,Germany 1. Bundesliga,1030120
2011/2012,0,0,Germany 1. Bundesliga,1030124
2011/2012,0,2,Germany 1. Bundesliga,1030135
2011/2012,1,2,Germany 1. Bundesliga,1030136
2011/2012,4,0,Germany 1. Bundesliga,1030138
2011/2012,1,0,Germany 1. Bundesliga,1030142
2011/2012,1,2,Germany 1. Bundesliga,1030146
2011/2012,0,3,Germany 1. Bundesliga,1030150
2011/2012,3,0,Germany 1. Bundesliga,1030153
2011/2012,5,0,Germany 1. Bundesliga,1030155
2011/2012,1,1,Germany 1. Bundesliga,1030158
2011/2012,1,4,Germany 1. Bundesliga,1030160
2011/2012,1,1,Germany 1. Bundesliga,1030163
2011/2012,1,1,Germany 1. Bundesliga,1030165
2011/2012,1,0,Germany 1. Bundesliga,1030168
2011/2012,1,0,Germany 1. Bundesliga,1030170
2011/2012,3,2,Germany 1. Bundesliga,1030175
2011/2012,3,1,Germany 1. Bundesliga,1030179
2011/2012,1,5,Germany 1. Bundesliga,1030182
2011/2012,2,0,Germany 1. Bundesliga,1030184
2011/2012,1,0,Germany 1. Bundesliga,1030185
2011/2012,0,0,Germany 1. Bundesliga,1030187
2011/2012,0,0,Germany 1. Bundesliga,1030189
2011/2012,1,0,Germany 1. Bundesliga,1030191
2011/2012,3,1,Germany 1. Bundesliga,1030193
2011/2012,3,1,Germany 1. Bundesliga,1030197
2011/2012,2,0,Germany 1. Bundesliga,1030199
2011/2012,1,1,Germany 1. Bundesliga,1030201
2011/2012,1,0,Germany 1. Bundesliga,1030203
2011/2012,3,1,Germany 1. Bundesliga,1030204
2011/2012,0,3,Germany 1. Bundesliga,1030206
2011/2012,1,4,Germany 1. Bundesliga,1030209
2011/2012,2,2,Germany 1. Bundesliga,1030211
2011/2012,1,2,Germany 1. Bundesliga,1030212
2011/2012,1,0,Germany 1. Bundesliga,1029775
2011/2012,5,1,Germany 1. Bundesliga,1029777
2011/2012,2,2,Germany 1. Bundesliga,1029778
2011/2012,1,2,Germany 1. Bundesliga,1029779
2011/2012,1,2,Germany 1. Bundesliga,1029780
2011/2012,1,1,Germany 1. Bundesliga,1029781
2011/2012,1,0,Germany 1. Bundesliga,1029782
2011/2012,0,1,Germany 1. Bundesliga,1029783
2011/2012,1,1,Germany 1. Bundesliga,1029784
2011/2012,2,2,Germany 1. Bundesliga,1030216
2011/2012,1,1,Germany 1. Bundesliga,1030218
2011/2012,1,1,Germany 1. Bundesliga,1030220
2011/2012,0,2,Germany 1. Bundesliga,1030221
2011/2012,2,2,Germany 1. Bundesliga,1030223
2011/2012,0,1,Germany 1. Bundesliga,1030225
2011/2012,2,2,Germany 1. Bundesliga,1030226
2011/2012,0,0,Germany 1. Bundesliga,1030229
2011/2012,0,1,Germany 1. Bundesliga,1030231
2011/2012,1,0,Germany 1. Bundesliga,1030236
2011/2012,2,0,Germany 1. Bundesliga,1030237
2011/2012,1,1,Germany 1. Bundesliga,1030238
2011/2012,1,1,Germany 1. Bundesliga,1030240
2011/2012,5,0,Germany 1. Bundesliga,1030242
2011/2012,0,1,Germany 1. Bundesliga,1030245
2011/2012,3,2,Germany 1. Bundesliga,1030247
2011/2012,3,0,Germany 1. Bundesliga,1030249
2011/2012,0,0,Germany 1. Bundesliga,1030251
2011/2012,4,1,Germany 1. Bundesliga,1030256
2011/2012,4,0,Germany 1. Bundesliga,1030257
2011/2012,1,3,Germany 1. Bundesliga,1030259
2011/2012,4,2,Germany 1. Bundesliga,1030260
2011/2012,2,1,Germany 1. Bundesliga,1030261
2011/2012,0,0,Germany 1. Bundesliga,1030263
2011/2012,1,2,Germany 1. Bundesliga,1030264
2011/2012,1,1,Germany 1. Bundesliga,1030266
2011/2012,0,1,Germany 1. Bundesliga,1030267
2011/2012,3,1,Germany 1. Bundesliga,1030268
2011/2012,2,0,Germany 1. Bundesliga,1030270
2011/2012,0,1,Germany 1. Bundesliga,1030271
2011/2012,4,0,Germany 1. Bundesliga,1030273
2011/2012,4,1,Germany 1. Bundesliga,1030274
2011/2012,0,2,Germany 1. Bundesliga,1030275
2011/2012,1,2,Germany 1. Bundesliga,1030276
2011/2012,1,1,Germany 1. Bundesliga,1030277
2011/2012,3,0,Germany 1. Bundesliga,1030279
2011/2012,2,1,Germany 1. Bundesliga,1030283
2011/2012,2,0,Germany 1. Bundesliga,1030285
2011/2012,0,4,Germany 1. Bundesliga,1030287
2011/2012,2,2,Germany 1. Bundesliga,1030289
2011/2012,1,0,Germany 1. Bundesliga,1030290
2011/2012,2,1,Germany 1. Bundesliga,1030292
2011/2012,0,0,Germany 1. Bundesliga,1030294
2011/2012,1,1,Germany 1. Bundesliga,1030296
2011/2012,1,0,Germany 1. Bundesliga,1030298
2011/2012,7,1,Germany 1. Bundesliga,1030302
2011/2012,3,1,Germany 1. Bundesliga,1030304
2011/2012,3,0,Germany 1. Bundesliga,1030306
2011/2012,2,1,Germany 1. Bundesliga,1030307
2011/2012,0,0,Germany 1. Bundesliga,1030310
2011/2012,1,0,Germany 1. Bundesliga,1030311
2011/2012,3,2,Germany 1. Bundesliga,1030312
2011/2012,0,0,Germany 1. Bundesliga,1030313
2011/2012,0,0,Germany 1. Bundesliga,1030314
2011/2012,1,0,Germany 1. Bundesliga,1030317
2011/2012,1,2,Germany 1. Bundesliga,1030320
2011/2012,1,3,Germany 1. Bundesliga,1030322
2011/2012,4,1,Germany 1. Bundesliga,1030324
2011/2012,1,3,Germany 1. Bundesliga,1030326
2011/2012,1,4,Germany 1. Bundesliga,1030329
2011/2012,1,2,Germany 1. Bundesliga,1030330
2011/2012,2,1,Germany 1. Bundesliga,1030333
2011/2012,0,6,Germany 1. Bundesliga,1030335
2011/2012,2,1,Germany 1. Bundesliga,1030339
2011/2012,2,0,Germany 1. Bundesliga,1030341
2011/2012,1,1,Germany 1. Bundesliga,1030343
2011/2012,1,3,Germany 1. Bundesliga,1030345
2011/2012,2,0,Germany 1. Bundesliga,1030346
2011/2012,1,0,Germany 1. Bundesliga,1030348
2011/2012,1,6,Germany 1. Bundesliga,1030350
2011/2012,2,1,Germany 1. Bundesliga,1030351
2011/2012,1,2,Germany 1. Bundesliga,1030352
2011/2012,4,4,Germany 1. Bundesliga,1030353
2011/2012,0,2,Germany 1. Bundesliga,1030354
2011/2012,0,3,Germany 1. Bundesliga,1030355
2011/2012,2,1,Germany 1. Bundesliga,1030356
2011/2012,0,1,Germany 1. Bundesliga,1030357
2011/2012,1,1,Germany 1. Bundesliga,1030358
2011/2012,2,1,Germany 1. Bundesliga,1030359
2011/2012,1,4,Germany 1. Bundesliga,1030360
2011/2012,0,1,Germany 1. Bundesliga,1030361
2011/2012,2,1,Germany 1. Bundesliga,1030362
2011/2012,3,0,Germany 1. Bundesliga,1030364
2011/2012,1,1,Germany 1. Bundesliga,1030367
2011/2012,2,2,Germany 1. Bundesliga,1030372
2011/2012,1,2,Germany 1. Bundesliga,1030374
2011/2012,4,1,Germany 1. Bundesliga,1030376
2011/2012,1,1,Germany 1. Bundesliga,1030379
2011/2012,1,3,Germany 1. Bundesliga,1030380
2011/2012,0,0,Germany 1. Bundesliga,1030382
2011/2012,2,0,Germany 1. Bundesliga,1029788
2011/2012,5,0,Germany 1. Bundesliga,1029790
2011/2012,5,3,Germany 1. Bundesliga,1029793
2011/2012,1,1,Germany 1. Bundesliga,1029795
2011/2012,2,4,Germany 1. Bundesliga,1029797
2011/2012,0,1,Germany 1. Bundesliga,1029798
2011/2012,1,1,Germany 1. Bundesliga,1029800
2011/2012,4,1,Germany 1. Bundesliga,1029802
2011/2012,0,2,Germany 1. Bundesliga,1029803
2011/2012,1,0,Germany 1. Bundesliga,1030388
2011/2012,3,1,Germany 1. Bundesliga,1030390
2011/2012,2,2,Germany 1. Bundesliga,1030392
2011/2012,2,0,Germany 1. Bundesliga,1030394
2011/2012,4,0,Germany 1. Bundesliga,1030397
2011/2012,4,1,Germany 1. Bundesliga,1030399
2011/2012,4,0,Germany 1. Bundesliga,1030401
2011/2012,1,3,Germany 1. Bundesliga,1030404
2011/2012,1,2,Germany 1. Bundesliga,1030406
2011/2012,3,3,Germany 1. Bundesliga,1030407
2011/2012,0,0,Germany 1. Bundesliga,1030408
2011/2012,1,2,Germany 1. Bundesliga,1030409
2011/2012,1,0,Germany 1. Bundesliga,1030410
2011/2012,0,0,Germany 1. Bundesliga,1030411
2011/2012,0,2,Germany 1. Bundesliga,1030412
2011/2012,4,1,Germany 1. Bundesliga,1030413
2011/2012,1,2,Germany 1. Bundesliga,1030414
2011/2012,3,0,Germany 1. Bundesliga,1030415
2011/2012,2,0,Germany 1. Bundesliga,1030391
2011/2012,1,2,Germany 1. Bundesliga,1030393
2011/2012,0,0,Germany 1. Bundesliga,1030395
2011/2012,0,0,Germany 1. Bundesliga,1030396
2011/2012,1,1,Germany 1. Bundesliga,1030398
2011/2012,0,1,Germany 1. Bundesliga,1030400
2011/2012,1,1,Germany 1. Bundesliga,1030402
2011/2012,1,1,Germany 1. Bundesliga,1030403
2011/2012,1,2,Germany 1. Bundesliga,1030405
2011/2012,1,0,Germany 1. Bundesliga,1030377
2011/2012,2,0,Germany 1. Bundesliga,1030378
2011/2012,4,0,Germany 1. Bundesliga,1030381
2011/2012,0,0,Germany 1. Bundesliga,1030383
2011/2012,4,1,Germany 1. Bundesliga,1030384
2011/2012,2,5,Germany 1. Bundesliga,1030385
2011/2012,2,3,Germany 1. Bundesliga,1030386
2011/2012,3,1,Germany 1. Bundesliga,1030387
2011/2012,0,0,Germany 1. Bundesliga,1030389
2011/2012,4,0,Germany 1. Bundesliga,1030363
2011/2012,2,3,Germany 1. Bundesliga,1030365
2011/2012,2,1,Germany 1. Bundesliga,1030366
2011/2012,0,3,Germany 1. Bundesliga,1030368
2011/2012,1,4,Germany 1. Bundesliga,1030369
2011/2012,3,2,Germany 1. Bundesliga,1030370
2011/2012,1,4,Germany 1. Bundesliga,1030371
2011/2012,1,0,Germany 1. Bundesliga,1030373
2011/2012,3,1,Germany 1. Bundesliga,1030375
2011/2012,0,0,Germany 1. Bundesliga,1029809
2011/2012,1,0,Germany 1. Bundesliga,1029811
2011/2012,3,4,Germany 1. Bundesliga,1029813
2011/2012,1,1,Germany 1. Bundesliga,1029814
2011/2012,1,0,Germany 1. Bundesliga,1029817
2011/2012,3,0,Germany 1. Bundesliga,1029820
2011/2012,0,3,Germany 1. Bundesliga,1029823
2011/2012,1,2,Germany 1. Bundesliga,1029825
2011/2012,1,0,Germany 1. Bundesliga,1029827
2011/2012,1,2,Germany 1. Bundesliga,1029833
2011/2012,7,0,Germany 1. Bundesliga,1029835
2011/2012,2,0,Germany 1. Bundesliga,1029837
2011/2012,0,4,Germany 1. Bundesliga,1029839
2011/2012,3,0,Germany 1. Bundesliga,1029843
2011/2012,1,2,Germany 1. Bundesliga,1029846
2011/2012,2,1,Germany 1. Bundesliga,1029850
2011/2012,1,0,Germany 1. Bundesliga,1029851
2011/2012,1,4,Germany 1. Bundesliga,1029853
2011/2012,1,4,Germany 1. Bundesliga,1029859
2011/2012,0,2,Germany 1. Bundesliga,1029861
2011/2012,0,1,Germany 1. Bundesliga,1029864
2011/2012,2,1,Germany 1. Bundesliga,1029868
2011/2012,1,1,Germany 1. Bundesliga,1029869
2011/2012,1,2,Germany 1. Bundesliga,1029873
2011/2012,3,1,Germany 1. Bundesliga,1029877
2011/2012,3,1,Germany 1. Bundesliga,1029879
2011/2012,2,2,Germany 1. Bundesliga,1029882
2011/2012,3,0,Germany 1. Bundesliga,1029887
2011/2012,4,2,Germany 1. Bundesliga,1029888
2011/2012,2,1,Germany 1. Bundesliga,1029890
2011/2012,1,2,Germany 1. Bundesliga,1029892
2011/2012,1,2,Germany 1. Bundesliga,1029895
2011/2012,2,0,Germany 1. Bundesliga,1029897
2011/2012,1,0,Germany 1. Bundesliga,1029898
2011/2012,1,0,Germany 1. Bundesliga,1029899
2011/2012,0,0,Germany 1. Bundesliga,1029901
2011/2012,4,0,Germany 1. Bundesliga,1029910
2011/2012,3,1,Germany 1. Bundesliga,1029913
2011/2012,1,2,Germany 1. Bundesliga,1029915
